Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9909,0.0090999999999999,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9953,0.0047,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9989,0.0010999999999999,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9993,0.0007,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9991,0.0009,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9997,0.0002999999999999,
AI,Originality,,scigen,0.9997,0.0002999999999999,
AI,Originality,,scigen,0.9994,0.0006,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9991,0.0009,
AI,Originality,,scigen,0.995,0.005,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9998,0.0001999999999999,
AI,Originality,,scigen,0.9898,0.0101999999999999,
AI,Originality,,scigen,0.9983,0.0017,
AI,Originality,,scigen,0.9997,0.0002999999999999,
AI,Originality,,scigen,0.9998,0.0001999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9998,0.0001999999999999,
AI,Originality,,scigen,0.9807,0.0192999999999999,
AI,Originality,,scigen,0.9996,0.0003999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9966,0.0033999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9997,0.0002999999999999,
AI,Originality,,scigen,0.9819,0.0181,
AI,Originality,,scigen,0.9998,0.0001999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9967,0.0032999999999999,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.8354,0.1645999999999999,
AI,Originality,,scigen,0.9994,0.0006,
AI,Originality,,scigen,0.9997,0.0002999999999999,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9983,0.0017,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9181,0.0818999999999999,
AI,Originality,,scigen,0.9987,0.0012999999999999,
AI,Originality,,scigen,0.9996,0.0003999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.998,0.002,
AI,Originality,,scigen,0.9981,0.0019,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9837,0.0162999999999999,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9781,0.0219,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9986,0.0013999999999999,
AI,Originality,,scigen,0.9986,0.0013999999999999,
AI,Originality,,scigen,0.9984,0.0016,
AI,Originality,,scigen,0.9994,0.0006,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9988,0.0011999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9988,0.0011999999999999,
AI,Originality,,scigen,0.9998,0.0001999999999999,
AI,Originality,,scigen,0.9999,9.9999999999989e-05,
AI,Originality,,scigen,0.9997,0.0002999999999999,
AI,Originality,,scigen,0.9982,0.0018,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9998,0.0001999999999999,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9994,0.0006,
AI,Originality,,scigen,1.0,0.0,
AI,Originality,,scigen,0.9917,0.0082999999999999,
AI,Originality,,scigen,0.9992,0.0008,
AI,Originality,,galactica,0.9879,0.0121,
AI,Originality,,galactica,0.3598,0.6402,
AI,Originality,,galactica,0.9881,0.0119,
AI,Originality,,galactica,0.9978,0.0021999999999999,
AI,Originality,,galactica,0.4161,0.5839,
AI,Originality,,galactica,0.9989,0.0010999999999999,
AI,Originality,,galactica,0.9998,0.0001999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9509,0.0491,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9993,0.0007,
AI,Originality,,galactica,0.6142,0.3858,
AI,Originality,,galactica,0.988,0.012,
AI,Originality,,galactica,0.9981,0.0019,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9983,0.0017,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,0.8553,0.1447,
AI,Originality,,galactica,0.8966,0.1034,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9229,0.0770999999999999,
AI,Originality,,galactica,0.9701,0.0299,
AI,Originality,,galactica,0.9984,0.0016,
AI,Originality,,galactica,0.4708,0.5292,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9987,0.0012999999999999,
AI,Originality,,galactica,0.6261,0.3739,
AI,Originality,,galactica,0.9877,0.0122999999999999,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,0.9796,0.0203999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9139,0.0860999999999999,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9988,0.0011999999999999,
AI,Originality,,galactica,0.9423,0.0576999999999999,
AI,Originality,,galactica,0.9983,0.0017,
AI,Originality,,galactica,0.4551,0.5448999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9984,0.0016,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.2368,0.7632,
AI,Originality,,galactica,0.324,0.6759999999999999,
AI,Originality,,galactica,0.1822,0.8178,
AI,Originality,,galactica,0.9373,0.0626999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9961,0.0039,
AI,Originality,,galactica,0.9994,0.0006,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9681,0.0319,
AI,Originality,,galactica,0.5823,0.4176999999999999,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,0.996,0.004,
AI,Originality,,galactica,0.6259,0.3741,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.003,0.997,
AI,Originality,,galactica,0.9994,0.0006,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.6856,0.3144,
AI,Originality,,galactica,0.9531,0.0469,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.996,0.004,
AI,Originality,,galactica,0.4381,0.5619000000000001,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9982,0.0018,
AI,Originality,,galactica,0.9976,0.0023999999999999,
AI,Originality,,galactica,0.9985,0.0014999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9944,0.0056,
AI,Originality,,galactica,0.9928,0.0071999999999999,
AI,Originality,,galactica,0.9942,0.0058,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9993,0.0007,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9898,0.0101999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9812,0.0188,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9978,0.0021999999999999,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,0.3452,0.6548,
AI,Originality,,galactica,0.9976,0.0023999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9788,0.0211999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,0.9603,0.0396999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9981,0.0019,
AI,Originality,,galactica,0.9989,0.0010999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9994,0.0006,
AI,Originality,,galactica,0.9284,0.0716,
AI,Originality,,galactica,0.7226,0.2774,
AI,Originality,,galactica,0.9963,0.0037,
AI,Originality,,galactica,0.9949,0.0050999999999999,
AI,Originality,,galactica,0.9954,0.0046,
AI,Originality,,galactica,0.9961,0.0039,
AI,Originality,,galactica,0.1045,0.8955,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9907,0.0092999999999999,
AI,Originality,,galactica,0.7826,0.2174,
AI,Originality,,galactica,0.2468,0.7532,
AI,Originality,,galactica,0.9772,0.0228,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9994,0.0006,
AI,Originality,,galactica,0.0208,0.9792,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.8697,0.1302999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9994,0.0006,
AI,Originality,,galactica,0.5901,0.4099,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9993,0.0007,
AI,Originality,,galactica,0.994,0.006,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9851,0.0149,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.8846,0.1153999999999999,
AI,Originality,,galactica,0.9781,0.0219,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9981,0.0019,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9985,0.0014999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9501,0.0499,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.7113,0.2886999999999999,
AI,Originality,,galactica,0.99,0.01,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,0.9995,0.0004999999999999,
AI,Originality,,galactica,0.9992,0.0008,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9995,0.0004999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.8715,0.1284999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.8249,0.1751,
AI,Originality,,galactica,0.8211,0.1788999999999999,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9908,0.0091999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9212,0.0787999999999999,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9993,0.0007,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.0149,0.9851,
AI,Originality,,galactica,0.3997,0.6003000000000001,
AI,Originality,,galactica,0.9992,0.0008,
AI,Originality,,galactica,0.9998,0.0001999999999999,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9986,0.0013999999999999,
AI,Originality,,galactica,0.9989,0.0010999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.971,0.029,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9992,0.0008,
AI,Originality,,galactica,0.991,0.009,
AI,Originality,,galactica,0.9992,0.0008,
AI,Originality,,galactica,0.9995,0.0004999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.6952,0.3047999999999999,
AI,Originality,,galactica,0.9961,0.0039,
AI,Originality,,galactica,0.0159,0.9841,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.8587,0.1412999999999999,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9996,0.0003999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.5521,0.4478999999999999,
AI,Originality,,galactica,0.9971,0.0029,
AI,Originality,,galactica,0.9992,0.0008,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.9993,0.0007,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.0262,0.9738,
AI,Originality,,galactica,0.3931,0.6069,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9998,0.0001999999999999,
AI,Originality,,galactica,0.7594,0.2406,
AI,Originality,,galactica,0.1143,0.8857,
AI,Originality,,galactica,0.8923,0.1077,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9863,0.0137,
AI,Originality,,galactica,0.9959,0.0040999999999999,
AI,Originality,,galactica,0.146,0.854,
AI,Originality,,galactica,0.9997,0.0002999999999999,
AI,Originality,,galactica,0.5749,0.4251,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.3784,0.6215999999999999,
AI,Originality,,galactica,0.9959,0.0040999999999999,
AI,Originality,,galactica,0.9995,0.0004999999999999,
AI,Originality,,galactica,0.9999,9.9999999999989e-05,
AI,Originality,,galactica,0.8538,0.1462,
AI,Originality,,galactica,0.999,0.001,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9935,0.0064999999999999,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.5095,0.4905,
AI,Originality,,galactica,0.9385,0.0615,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.8513,0.1487,
AI,Originality,,galactica,0.999,0.001,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.9995,0.0004999999999999,
AI,Originality,,galactica,0.97,0.03,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.6924,0.3076,
AI,Originality,,galactica,1.0,0.0,
AI,Originality,,galactica,0.7537,0.2462999999999999,
AI,Originality,,galactica,0.9919,0.0080999999999999,
AI,Originality,,galactica,1.0,0.0,
