Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9989,0.0010999999999999899,
AI,Originality,n/a,scigen,0.9995,0.0004999999999999449,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.2146,0.7854,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9991,0.0009000000000000119,
AI,Originality,n/a,scigen,0.8,0.19999999999999996,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9953,0.0047000000000000375,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9972,0.0028000000000000247,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9958,0.0041999999999999815,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.993,0.007000000000000006,
AI,Originality,n/a,scigen,0.9989,0.0010999999999999899,
AI,Originality,n/a,scigen,0.9101,0.08989999999999998,
AI,Originality,n/a,scigen,0.9873,0.012700000000000045,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9974,0.0026000000000000467,
AI,Originality,n/a,scigen,0.9932,0.006800000000000028,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9994,0.0006000000000000449,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.7017,0.2983,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9878,0.012199999999999989,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9954,0.0046000000000000485,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9795,0.020499999999999963,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9934,0.00660000000000005,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9927,0.007299999999999973,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.977,0.02300000000000002,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9526,0.0474,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9677,0.032299999999999995,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.8459,0.15410000000000001,
AI,Originality,n/a,scigen,0.9983,0.0017000000000000348,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9724,0.027599999999999958,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.997,0.0030000000000000027,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.7767,0.22330000000000005,
AI,Originality,n/a,scigen,0.9819,0.018100000000000005,
AI,Originality,n/a,scigen,0.848,0.15200000000000002,
AI,Originality,n/a,scigen,0.9992,0.0008000000000000229,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9994,0.0006000000000000449,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,0.9987,0.0012999999999999678,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9991,0.0009000000000000119,
AI,Originality,n/a,scigen,0.9941,0.005900000000000016,
AI,Originality,n/a,scigen,0.9977,0.0022999999999999687,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9995,0.0004999999999999449,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9981,0.0019000000000000128,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9806,0.019399999999999973,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9557,0.044300000000000006,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9938,0.006199999999999983,
AI,Originality,n/a,scigen,0.9991,0.0009000000000000119,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9992,0.0008000000000000229,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9995,0.0004999999999999449,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,0.9974,0.0026000000000000467,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9281,0.07189999999999996,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9911,0.008900000000000019,
AI,Originality,n/a,scigen,0.9907,0.009299999999999975,
AI,Originality,n/a,scigen,0.9987,0.0012999999999999678,
AI,Originality,n/a,scigen,0.9883,0.011700000000000044,
AI,Originality,n/a,scigen,0.997,0.0030000000000000027,
AI,Originality,n/a,scigen,0.9979,0.0020999999999999908,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9238,0.07620000000000005,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9992,0.0008000000000000229,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9906,0.009399999999999964,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9992,0.0008000000000000229,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9909,0.009099999999999997,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9953,0.0047000000000000375,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9989,0.0010999999999999899,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9993,0.0007000000000000339,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9991,0.0009000000000000119,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9994,0.0006000000000000449,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9991,0.0009000000000000119,
AI,Originality,n/a,scigen,0.995,0.0050000000000000044,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9898,0.010199999999999987,
AI,Originality,n/a,scigen,0.9983,0.0017000000000000348,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9807,0.019299999999999984,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9966,0.0033999999999999586,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9819,0.018100000000000005,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9967,0.0032999999999999696,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.8354,0.16459999999999997,
AI,Originality,n/a,scigen,0.9994,0.0006000000000000449,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9983,0.0017000000000000348,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9181,0.08189999999999997,
AI,Originality,n/a,scigen,0.9987,0.0012999999999999678,
AI,Originality,n/a,scigen,0.9996,0.00039999999999995595,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.998,0.0020000000000000018,
AI,Originality,n/a,scigen,0.9981,0.0019000000000000128,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9837,0.01629999999999998,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9781,0.02190000000000003,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9986,0.0013999999999999568,
AI,Originality,n/a,scigen,0.9986,0.0013999999999999568,
AI,Originality,n/a,scigen,0.9984,0.0016000000000000458,
AI,Originality,n/a,scigen,0.9994,0.0006000000000000449,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9988,0.0011999999999999789,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9988,0.0011999999999999789,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,0.9999,9.999999999998899e-05,
AI,Originality,n/a,scigen,0.9997,0.00029999999999996696,
AI,Originality,n/a,scigen,0.9982,0.0018000000000000238,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9998,0.00019999999999997797,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9994,0.0006000000000000449,
AI,Originality,n/a,scigen,1.0,0.0,
AI,Originality,n/a,scigen,0.9917,0.008299999999999974,
AI,Originality,n/a,scigen,0.9992,0.0008000000000000229,
AI,Originality,n/a,galactica,0.9879,0.0121,
AI,Originality,n/a,galactica,0.3598,0.6402,
AI,Originality,n/a,galactica,0.9881,0.011900000000000022,
AI,Originality,n/a,galactica,0.9978,0.0021999999999999797,
AI,Originality,n/a,galactica,0.4161,0.5839,
AI,Originality,n/a,galactica,0.9989,0.0010999999999999899,
AI,Originality,n/a,galactica,0.9998,0.00019999999999997797,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9509,0.04910000000000003,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9993,0.0007000000000000339,
AI,Originality,n/a,galactica,0.6142,0.38580000000000003,
AI,Originality,n/a,galactica,0.988,0.01200000000000001,
AI,Originality,n/a,galactica,0.9981,0.0019000000000000128,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9983,0.0017000000000000348,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,0.8553,0.14470000000000005,
AI,Originality,n/a,galactica,0.8966,0.10340000000000005,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9229,0.07709999999999995,
AI,Originality,n/a,galactica,0.9701,0.029900000000000038,
AI,Originality,n/a,galactica,0.9984,0.0016000000000000458,
AI,Originality,n/a,galactica,0.4708,0.5292,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9987,0.0012999999999999678,
AI,Originality,n/a,galactica,0.6261,0.3739,
AI,Originality,n/a,galactica,0.9877,0.012299999999999978,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,0.9796,0.020399999999999974,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9139,0.08609999999999995,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9988,0.0011999999999999789,
AI,Originality,n/a,galactica,0.9423,0.057699999999999974,
AI,Originality,n/a,galactica,0.9983,0.0017000000000000348,
AI,Originality,n/a,galactica,0.4551,0.5448999999999999,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9984,0.0016000000000000458,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9997,0.00029999999999996696,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.2368,0.7632,
AI,Originality,n/a,galactica,0.324,0.6759999999999999,
AI,Originality,n/a,galactica,0.1822,0.8178,
AI,Originality,n/a,galactica,0.9373,0.06269999999999998,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9961,0.0039000000000000146,
AI,Originality,n/a,galactica,0.9994,0.0006000000000000449,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9681,0.03190000000000004,
AI,Originality,n/a,galactica,0.5823,0.41769999999999996,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,0.996,0.0040000000000000036,
AI,Originality,n/a,galactica,0.6259,0.3741,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.003,0.997,
AI,Originality,n/a,galactica,0.9994,0.0006000000000000449,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.6856,0.3144,
AI,Originality,n/a,galactica,0.9531,0.04690000000000005,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.996,0.0040000000000000036,
AI,Originality,n/a,galactica,0.4381,0.5619000000000001,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,0.9997,0.00029999999999996696,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9982,0.0018000000000000238,
AI,Originality,n/a,galactica,0.9976,0.0023999999999999577,
AI,Originality,n/a,galactica,0.9985,0.0014999999999999458,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9944,0.005600000000000049,
AI,Originality,n/a,galactica,0.9928,0.007199999999999984,
AI,Originality,n/a,galactica,0.9942,0.005800000000000027,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9993,0.0007000000000000339,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9898,0.010199999999999987,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9812,0.01880000000000004,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9978,0.0021999999999999797,
AI,Originality,n/a,galactica,0.9997,0.00029999999999996696,
AI,Originality,n/a,galactica,0.9997,0.00029999999999996696,
AI,Originality,n/a,galactica,0.3452,0.6548,
AI,Originality,n/a,galactica,0.9976,0.0023999999999999577,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9788,0.021199999999999997,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,0.9603,0.03969999999999996,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9981,0.0019000000000000128,
AI,Originality,n/a,galactica,0.9989,0.0010999999999999899,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9994,0.0006000000000000449,
AI,Originality,n/a,galactica,0.9284,0.0716,
AI,Originality,n/a,galactica,0.7226,0.2774,
AI,Originality,n/a,galactica,0.9963,0.0037000000000000366,
AI,Originality,n/a,galactica,0.9949,0.005099999999999993,
AI,Originality,n/a,galactica,0.9954,0.0046000000000000485,
AI,Originality,n/a,galactica,0.9961,0.0039000000000000146,
AI,Originality,n/a,galactica,0.1045,0.8955,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9907,0.009299999999999975,
AI,Originality,n/a,galactica,0.7826,0.21740000000000004,
AI,Originality,n/a,galactica,0.2468,0.7532,
AI,Originality,n/a,galactica,0.9772,0.022800000000000042,
AI,Originality,n/a,galactica,0.9996,0.00039999999999995595,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9994,0.0006000000000000449,
AI,Originality,n/a,galactica,0.0208,0.9792,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.8697,0.13029999999999997,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9994,0.0006000000000000449,
AI,Originality,n/a,galactica,0.5901,0.40990000000000004,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9993,0.0007000000000000339,
AI,Originality,n/a,galactica,0.994,0.006000000000000005,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9851,0.014900000000000024,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.8846,0.11539999999999995,
AI,Originality,n/a,galactica,0.9781,0.02190000000000003,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9981,0.0019000000000000128,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9985,0.0014999999999999458,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9501,0.049900000000000055,
AI,Originality,n/a,galactica,0.9997,0.00029999999999996696,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.7113,0.28869999999999996,
AI,Originality,n/a,galactica,0.99,0.010000000000000009,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9997,0.00029999999999996696,
AI,Originality,n/a,galactica,0.9995,0.0004999999999999449,
AI,Originality,n/a,galactica,0.9992,0.0008000000000000229,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9995,0.0004999999999999449,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.8715,0.12849999999999995,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.8249,0.17510000000000003,
AI,Originality,n/a,galactica,0.8211,0.17889999999999995,
AI,Originality,n/a,galactica,0.9999,9.999999999998899e-05,
AI,Originality,n/a,galactica,0.9908,0.009199999999999986,
AI,Originality,n/a,galactica,1.0,0.0,
AI,Originality,n/a,galactica,0.9212,0.07879999999999998,
